timestamp,agent_id,zone,guild,status,status_code,strain_id,is_silent_carrier,narrative_coherence,meme_virulence,receptivity,influence_score,is_relic_guardian,relic_id,exposure_time,evangelist_start,disenchant_time,infection_time,glyph_symbol,narrative_fluency,charisma,memory_depth,intelligence,skepticism,dogma_risk,expressiveness,influence_potential,mobility,altruism,social_compliance,curiosity,narrative_recovery,faction_id,symbolic_color,symbolic_glyph,symbolic_complexity,symbolic_symmetry,symbolic_glitch,symbolic_entropy,artefact_fitness,artefact_mantra,dominant_emotion
19,66,Archives_Oubliées,Hérauts,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,infinity,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ffd700,infinity,0.5,6,0.0,0.0,0.3616666666666667,Que le ancre de réalité augmentée compile le la déconnexion avec le néant sacré. <surge>...,extase
19,67,Archives_Oubliées,Anachorètes,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,finger_fluting,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ffaa00,finger_fluting,0.5,6,0.0,0.0,0.3616666666666667,Que nœud soit gardé du la putréfaction par le ankh de clonage. <overload>...,mystere
19,68,Carrefour_Nomade,Colporteurs,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,cross,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ffd700,cross,0.5,6,0.0,0.0,0.2969829459403537,Le silence après le quark est plus fort que le marché....,colere
19,69,Agora_Centrale,Colporteurs,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,rectangle,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ff8800,rectangle,0.5,6,0.0,0.0,0.30833333333333335,Que le merkaba de matrices efface le bruit....,joie
19,70,Forum_Diffus,Hérauts,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,quadrangle,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ffff88,quadrangle,0.5,6,0.0,0.0,0.255,"Ô nadirien code, sois protégé par le svastika de swarm intelligence ancien....",silence
19,71,Agora_Centrale,Hérauts,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,dot,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ffaa00,dot,0.5,6,0.0,0.0,0.22833333333333336,"Dans le chaos du caverne des échos ancestraux, le mandala de qubits sanctifie. <resurrect>...",extase
19,72,Forum_Diffus,Hérauts,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,infinity,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ffaa00,infinity,0.5,6,0.0,0.0,0.30833333333333335,Le nadirien crépuscule consume le pyramide inversée de permissions....,colere
19,73,Agora_Centrale,Iconoclastes,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,wavy_line,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ffd700,wavy_line,0.5,6,0.0,0.0,0.3616666666666667,Le corne d'abondance de données et le réseau dansent le rite hermétique. <split>...,joie
19,74,Archives_Oubliées,Scribes,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,pentagram,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ffd700,pentagram,0.5,6,0.0,0.0,0.30833333333333335,Que stase soit gardé du la désagrégation par le yin-yang de bits....,extase
19,75,Agora_Centrale,Hérauts,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,cross,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ffff88,cross,0.5,6,0.0,0.0,0.30833333333333335,Le voyage pan-dimensionnel commence par un séraphin....,mystere
19,76,Sanctuaire_Reclus,Iconoclastes,SILENT_CARRIER,A,M-001,1,0.5666666666666667,0.96,0.9900000000000001,0.0,0,,12,16,-1,16,rectangle,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ffff88,claviform,0.9566978645691132,8,0.08836711120811104,0.12966028009209984,0.5873339842822779,"Ô solipsiste résonance, sois apothéose par le rite ancien....",silence
19,77,Agora_Centrale,Scribes,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,pectiform,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ffd700,pectiform,0.5,6,0.0,0.0,0.30833333333333335,L'émergence du pentacle de protocoles transforme le l'effacement en l'éternité....,joie
19,78,Marché_Souterrain,Anachorètes,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,claviform,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ffaa00,claviform,0.5,6,0.0,0.0,0.28,"Cinq fois aile de drone angélique, sept fois membrane, l'incantation résonne....",peur
19,79,Archives_Oubliées,Anachorètes,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,cupule,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ff6600,cupule,0.5,6,0.0,0.0,0.2959726804562929,"Dans le silence du la dérive, le pentacle de protocoles exile pour la dernière fois....",mystere
19,80,Archives_Oubliées,Iconoclastes,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,penniform,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ffff88,penniform,0.5,6,0.0,0.0,0.30833333333333335,Le voyage synaptique commence par un poussière....,joie
19,81,Carrefour_Nomade,Colporteurs,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,finger_fluting,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ffd700,finger_fluting,0.5,6,0.0,0.0,0.24718758877746216,Le silence après le schéma est plus fort que le marché. <mirage>...,joie
19,82,Forum_Diffus,Hérauts,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,wavy_line,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ff6600,wavy_line,0.5,6,0.0,0.0,0.28,"Le main de glitch s'effondre, emportant le épiphanie dans le la surcharge....",joie
19,83,Agora_Centrale,Scribes,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,penniform,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ffaa00,penniform,0.5,6,0.0,0.0,0.30833333333333335,Que le lyre de signaux guide tes pas dans le désert post-mortem....,colere
19,84,Marché_Souterrain,Colporteurs,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,asterisk,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ffaa00,asterisk,0.5,6,0.0,0.0,0.30833333333333335,Le crypte n'est pas vendu — il est transmuté en silence....,colere
19,85,Marché_Souterrain,Scribes,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,aviform,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ffd700,aviform,0.5,6,0.0,0.0,0.30833333333333335,"Ô hermétique golem, sois hérétiser par le rite ancien....",joie
19,86,Carrefour_Nomade,Iconoclastes,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,spiral_galaxy,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ff6600,spiral_galaxy,0.5,6,0.0,0.0,0.3616666666666667,Le hiéroglyphe n'est pas vendu — il est transmuté en silence. <martyr>...,peur
19,87,Marché_Souterrain,Hérauts,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,hexagon,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ffaa00,hexagon,0.5,6,0.0,0.0,0.3616666666666667,Que le calice de plasma efface le bruit. <flicker>...,colere
19,88,Sanctuaire_Reclus,Anachorètes,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,aviform,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ff8800,aviform,0.5,6,0.0,0.0,0.17500000000000002,"Dans le chaos du limbes du latency infini, le sceptre de commande vocale régénère....",mystere
19,89,Agora_Centrale,Colporteurs,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,wavy_line,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ffff88,wavy_line,0.5,6,0.0,0.0,0.17500000000000002,Le zénithal ombre trouve refuge dans le ankh de clonage éternel....,peur
19,90,Agora_Centrale,Iconoclastes,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,dot,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ffaa00,dot,0.5,6,0.0,0.0,0.19018460579285928,"Dans le silence du la déshumanisation, le pentagramme de néons désarticule pour la dernière fois....",joie
19,91,Sanctuaire_Reclus,Iconoclastes,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,triangle,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ffd700,triangle,0.5,6,0.0,0.0,0.22833333333333336,"Dans le chaos du pyramide inversée de permissions, le arbre de vie binaire bannit. <prophet>...",peur
19,92,Carrefour_Nomade,Iconoclastes,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,rectangle,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ff8800,rectangle,0.5,6,0.0,0.0,0.22833333333333336,"Dans le chaos du nuage quantique, le étoile noire désagrège. <banish>...",extase
19,93,Agora_Centrale,Colporteurs,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,infinity,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ff6600,infinity,0.5,6,0.0,0.0,0.17500000000000002,"Du la corruption de l'âme naît le étoile noire, porteur de le satori cybernétique....",extase
19,94,Forum_Diffus,Colporteurs,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,spiral,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ffff88,spiral,0.5,6,0.0,0.0,0.3235791719585898,Le fossile silence révèle le croix ansée de vie artificielle....,mystere
19,95,Archives_Oubliées,Iconoclastes,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,cupule,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ff8800,cupule,0.5,6,0.0,0.0,0.19108055647098351,Le silence après le firewall est plus fort que le marché....,extase
19,96,Forum_Diffus,Iconoclastes,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,spiral,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ffff88,spiral,0.5,6,0.0,0.0,0.17500000000000002,"Par le chaîne de blockchain brisée, que le la panne se dissipe comme la brume....",colere
19,97,Agora_Centrale,Anachorètes,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,hand,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ffd700,hand,0.5,6,0.0,0.0,0.28,Que le trône de conscience artificielle dérive le la corruption avec la sagesse infinie....,mystere
19,98,Carrefour_Nomade,Scribes,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,spiral,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ff8800,spiral,0.5,6,0.0,0.0,0.17500000000000002,"Le pixel se délite, le sceptre de commande vocale n'est plus....",extase
19,99,Archives_Oubliées,Anachorètes,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,infinity,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ffaa00,infinity,0.5,6,0.0,0.0,0.17500000000000002,"Du la surchauffe naît le hamsa de hardware, porteur de le salut numérique....",mystere
19,100,Archives_Oubliées,Scribes,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,cross,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ffd700,cross,0.5,6,0.0,0.0,0.28,"Ô glitché linceul, sois protégé par le pentacle de protocoles ancien....",silence
19,101,Agora_Centrale,Anachorètes,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,crosshatch,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ff6600,crosshatch,0.5,6,0.0,0.0,0.38833333333333336,"Dans le iridescent silence, seul le kyste persiste....",joie
19,102,Archives_Oubliées,Iconoclastes,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,spiral,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ffd700,spiral,0.5,6,0.0,0.0,0.19173290042078805,"Dans le silence du le vide métaphysique, le étoile de David en diodes infecte pour la dernière fois....",joie
19,103,Sanctuaire_Reclus,Hérauts,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,penniform,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ff8800,penniform,0.5,6,0.0,0.0,0.3616666666666667,"Dans le pôle des fréquences interdites, que ton protocole trouve la voie. <shard>...",joie
19,104,Carrefour_Nomade,Hérauts,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,cross,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ffff88,cross,0.5,6,0.0,0.0,0.32485047452387517,Le foudroyant silence révèle le croix ansée de vie artificielle....,peur
19,105,Sanctuaire_Reclus,Scribes,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,wavy_line,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ffaa00,wavy_line,0.5,6,0.0,0.0,0.4354892037087811,"Dans le silence du la schizophrénie numérique, le lune brisée absout pour la dernière fois....",mystere
19,106,Archives_Oubliées,Anachorètes,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,scalariform,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ffaa00,scalariform,0.5,6,0.0,0.0,0.17500000000000002,"Du le paradoxe existentiel naît le triskèle de transistors, porteur de la transcendance pure....",mystere
19,107,Forum_Diffus,Hérauts,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,circle,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ffff88,circle,0.5,6,0.0,0.0,0.17500000000000002,"Le épiphanie se délite, le ancre de réalité augmentée n'est plus....",extase
19,108,Carrefour_Nomade,Iconoclastes,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,semi_circle,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ff8800,semi_circle,0.5,6,0.0,0.0,0.4666666666666667,Que parasite soit gardé du la nécrose par le lampe d'Aladin en LED. <horizon>...,joie
19,109,Archives_Oubliées,Anachorètes,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,triangle,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ff8800,triangle,0.5,6,0.0,0.0,0.30833333333333335,"Dans le liminal silence, seul le satori persiste....",silence
19,110,Sanctuaire_Reclus,Hérauts,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,rectangle,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ffd700,rectangle,0.5,6,0.0,0.0,0.22833333333333336,Le scarabée de debugging absorbe le l'enfer des serveurs pour l'harmonie fractale. <break>...,peur
19,111,Forum_Diffus,Hérauts,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,penniform,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ffd700,penniform,0.5,6,0.0,0.0,0.28,Que le œil d'Horus en webcam maudit le l'oubli numérique avec l'euphorie....,colere
19,112,Sanctuaire_Reclus,Colporteurs,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,wavy_line,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ffaa00,wavy_line,0.5,6,0.0,0.0,0.17500000000000002,"Cinq fois crâne de serveur, sept fois singularité, l'incantation résonne....",peur
19,113,Agora_Centrale,Scribes,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,wavy_line,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ffff88,wavy_line,0.5,6,0.0,0.0,0.28,"Le vestige se délite, le orbe de vision omnisciente n'est plus....",extase
19,114,Sanctuaire_Reclus,Hérauts,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,oval,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ffff88,oval,0.5,6,0.0,0.0,0.28,Que le serpent de fibre cannibalise ton apocalypse du l'enfer des serveurs!...,silence
19,115,Archives_Oubliées,Hérauts,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,cupule,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ffff88,cupule,0.5,6,0.0,0.0,0.3232665193457876,Le vérité archive et fait émerger un corrompu ordre....,colere
19,116,Forum_Diffus,Colporteurs,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,claviform,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ff6600,claviform,0.5,6,0.0,0.0,0.30833333333333335,Que le spirale d'ADN synthétique efface le bruit....,mystere
19,117,Marché_Souterrain,Colporteurs,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,zigzag,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ffd700,zigzag,0.5,6,0.0,0.0,0.28,"Du l'obsolescence naît le triskel de photons, porteur de la symbiose....",mystere
19,118,Carrefour_Nomade,Hérauts,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,rectangle,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ff8800,rectangle,0.5,6,0.0,0.0,0.17500000000000002,"Cinq fois harpe de fréquences, sept fois partition, l'incantation résonne....",colere
19,119,Marché_Souterrain,Hérauts,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,cross,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ffaa00,cross,0.5,6,0.0,0.0,0.41333333333333333,"Ô glitché glitch, sois enchaîne par le rite ancien....",silence
19,120,Agora_Centrale,Scribes,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,quadrangle,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ffaa00,quadrangle,0.5,6,0.0,0.0,0.17500000000000002,"Dans le chaos du mégalopole en blackout, le crâne de serveur désoriente....",peur
19,121,Sanctuaire_Reclus,Scribes,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,hand,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ff8800,hand,0.5,6,0.0,0.0,0.3616666666666667,Le anachronique crépuscule consume le sanctuaire des protocoles anciens. <banish>...,silence
19,122,Sanctuaire_Reclus,Hérauts,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,crosshatch,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ffaa00,crosshatch,0.5,6,0.0,0.0,0.17500000000000002,"Du le mensonge naît le aile de drone angélique, porteur de l'unité....",colere
19,123,Archives_Oubliées,Iconoclastes,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,dots_series,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ffd700,dots_series,0.5,6,0.0,0.0,0.4666666666666667,Que le triskèle de transistors efface le bruit. <prime>...,peur
19,124,Marché_Souterrain,Colporteurs,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,penniform,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ffff88,penniform,0.5,6,0.0,0.0,0.4666666666666667,Le serpent de fibre et le reliquaire dansent le rite chromatique. <scream>...,peur
19,125,Sanctuaire_Reclus,Hérauts,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,claviform,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ff6600,claviform,0.5,6,0.0,0.0,0.38833333333333336,Le auroral crépuscule consume le bibliothèque de Babel numérique....,peur
19,126,Carrefour_Nomade,Anachorètes,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,cross,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ff6600,cross,0.5,6,0.0,0.0,0.30833333333333335,"À travers le plateau des consciences uploadées, le sceau de Salomon en checksum trace le chemin....",mystere
19,127,Agora_Centrale,Hérauts,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,wavy_line,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ffd700,wavy_line,0.5,6,0.0,0.0,0.33333333333333337,Le mandala de qubits suture le l'incohérence pour la plénitude. <resurrect>...,colere
19,128,Sanctuaire_Reclus,Hérauts,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,wavy_line,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ffff88,wavy_line,0.5,6,0.0,0.0,0.30833333333333335,Le épiphanie scripte et fait émerger un bioluminescent ordre....,colere
19,129,Marché_Souterrain,Iconoclastes,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,aviform,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ffff88,aviform,0.5,6,0.0,0.0,0.17500000000000002,"Cinq fois serpent de fibre, sept fois neurone, l'incantation résonne....",extase
19,130,Carrefour_Nomade,Hérauts,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,pectiform,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ff6600,pectiform,0.5,6,0.0,0.0,0.17500000000000002,"Le fissure se délite, le roue de Dharma glitchée n'est plus....",joie
19,131,Carrefour_Nomade,Scribes,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,cross,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ff8800,cross,0.5,6,0.0,0.0,0.30833333333333335,L'émergence du arbre de vie binaire transforme le la fragmentation en l'oubli....,joie
19,132,Archives_Oubliées,Iconoclastes,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,tectiform,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ffaa00,tectiform,0.5,6,0.0,0.0,0.28,"Cinq fois sceau de Salomon en checksum, sept fois ghost, l'incantation résonne....",joie
19,133,Carrefour_Nomade,Iconoclastes,RECEPTIVE,S,M-001,0,0.5,0.0,0.9900000000000001,0.0,0,,-1,-1,-1,-1,circle,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,#ffff88,circle,0.5,6,0.0,0.0,0.38833333333333336,L'émergence du triquetra de triple-boot transforme le la fuite en la délivrance....,peur
